id,text
IUAVTypeRegistrationRemoteService.java,edu nd dronolog servic core remot edu nd dronolog servic core info uav type registr info iuav type registr remot servic remot servic file transmit remot servic uav type registr info
IUAVPropertyUpdateNotifier.java,edu nd dronolog core edu nd dronolog core coordin lla coordin org apach common math geometri euclidean threed vector d iuav properti updat notifi updat lla coordin locat batteri level speed vector d veloc vector d attitud updat coordin lla coordin locat updat drone state statu updat batteri level batteri level updat veloc veloc updat collis avoid lla coordin posit vector d veloc vector d attitud updat mode mode
RoutePrimitive.java,edu nd dronolog servic extens areamap model java awt geom point d java awt geom point d java util collect java util java util vector edu nd dronolog servic extens areamap intern geometri edu nd dronolog servic extens areamap intern imag waypoint rout primit point d rout primit imag waypoint imag waypoint downstream direct rout type crisscross innercrisscross riverbank priorityarea home rout type type rout weight rout primit rout type type rout weight type type rout weight rout weight rout primit vector point d imag waypoint imag waypoint downstream direct add rout waypoint point d rout waypoint rout primit add rout waypoint revers rout collect revers rout primit downstream direct downstream direct downstream direct get downstream direct downstream direct point d get rout collect unmodifi rout primit point d get rout start point rout primit get point d get rout end point rout primit get size get rout distanc geometri rout primit distanc rout primit point d get rout waypoint entri rout primit get entri insert rout waypoint index point d waypoint rout primit add index waypoint set rout waypoint index point d entri rout primit set index entri size rout primit size imag waypoint get iwp imag waypoint rout type get rout type type get rout weight rout weight
IRemoteInfoObject.java,edu nd dronolog servic core api java util map entri java util set remot info object remot transfer object compar remot info object get attribut key get get id set entri get attribut add attribut key valu base interfac serializ object sent remot interfac contain inform constraint requir model michael vierhaus key key attribut valu given attribut key br return null valu given key avail
ExportDroneRouteAssignment.java,edu nd dronolog servic core unusedpackag edu nd dronolog servic core areamap import java io serializ import java util array import java util collect import java util import edu nd dronolog servic core item flight rout import edu nd dronolog servic core item flight rout public class export drone rout assign implement serializ privat static final long serial version uid flight rout drone rout public export drone rout assign drone rout new array public void add flight rout flight rout drone rout addflight rout public flight rout get return collect unmodifi listdron rout public flight rout getint entri return drone rout getentri public void setint index flight rout entri drone rout setindex entri public void set drone rout assign flight rout assign drone rout assign
BaseServiceProvider.java,edu nd dronolog monitor simplecheck java net malform url except java rmi name java rmi bound except java rmi remot except edu nd dronolog servic core api base servic provid edu nd dronolog servic core remot remot manag edu nd dronolog servic core util dronolog servic except base servic provid base servic provid addressschem base servic provid instanc base servic provid defaultaddress defaultport ip port base servic provid ip port ip ip port port base servic provid defaultaddress defaultport overrid remot manag get remot manag dronolog servic except remot manag manag remot manag name lookup format addressschem ip port manag malform url except e dronolog servic except e remot except e dronolog servic except e bound except e dronolog servic except e overrid init ip port ip ip port port base servic provid get instanc instanc configur util class provid remot servic rmi michael vierhaus ip ip address server port port remot servic default constructor use standard port localhost remot manag instanc rmi distribut except servic retriev
PhysicalDroneFleetFactory.java,edu nd dronolog core fleet edu nd dronolog core discuss edu nd dronolog core coordin lla coordin edu nd dronolog core except drone except edu nd dronolog core monitor dronolog monitor manag edu nd dronolog core monitor messag marshal edu nd dronolog core monitor messag uav monitor messag messag type edu nd dronolog core vehicl drone edu nd dronolog core vehicl drone command handler edu nd dronolog core vehicl manag drone edu nd dronolog core vehicl intern physic drone net mv log logger net mv log logger provid physic drone fleet factori abstract drone fleet factori logger logger logger provid get logger physic drone fleet factori physic drone fleet factori instanc drone command handler command handler physic drone fleet factori set command handler drone command handler command handler command handler command handler physic drone fleet factori get instanc instanc physic drone fleet factori instanc instanc physic drone fleet factori instanc overrid discuss discuss manag drone initi drone drone id drone type latitud longitud altitud drone except id drone id split id length drone except drone id drn id id groundstationid id drone drone physic drone creat drone id drn id runtim drone type get instanc get command handler groundstationid manag drone manag drone manag drone drone drone set manag drone manag drone lla coordin current posit lla coordin latitud longitud logger info current posit string dronolog monitor manag get instanc publish messag marshal creat messag messag type physicaluavactiv drone get drone current posit drone set base coordin current posit drone set coordin current posit get latitud current posit get longitud current posit get altitud manag drone start drone fleet manag get instanc add drone manag drone manag drone factori class initi new physic drone instanc jane cleland huang
DroneCollector.java,edu nd dronolog core collisionavoid edu nd dronolog core vehicl manag drone java util drone collector manag drone get manag drone think agent who job find manag drone motiv exist come make easier isol collis avoid check task test
DroneSetupServiceRemoteFacade.java,edu nd dronolog servic facad java rmi remot except java util collect edu nd dronolog core vehicl iuav proxi edu nd dronolog servic core info drone initi info edu nd dronolog servic core listen drone statu chang listen edu nd dronolog servic core remot drone setup remot servic edu nd dronolog servic core util dronolog servic except edu nd dronolog servic instanc dronesetup drone setup servic edu nd dronolog servic remot abstract remot facad net mv log logger net mv log logger provid drone setup servic remot facad abstract remot facad drone setup remot servic serial version uid logger logger logger provid get logger drone setup servic remot facad drone setup servic remot facad instanc drone setup servic remot facad remot except drone setup servic get instanc drone setup remot servic get instanc remot except instanc drone setup servic remot facad instanc instanc drone setup servic remot facad remot except e logger error e instanc overrid initi drone drone initi info info remot except dronolog servic except drone setup servic get instanc initi drone info overrid add drone statu chang listen drone statu chang listen listen drone setup servic get instanc add drone statu chang listen listen overrid remov drone statu chang listen drone statu chang listen listen drone setup servic get instanc remov drone statu chang listen listen overrid collect iuav proxi get activ ua vs remot except drone setup servic get instanc get activ ua vs overrid resend command uavid remot except dronolog servic except drone setup servic get instanc resend command uavid remot facad handl ua vs br allow initi new ua vs allow retriev activ ua vs return proxi iuav proxi actual physic virtual uav michael vierhaus
AMInfoPanel.java,edu nd dronolog ui vaadin areamap java rmi remot except java util array java util collect java util collect java util com vaadin ui button com vaadin ui combo box com vaadin ui compon com vaadin ui custom compon com vaadin ui panel com vaadin ui vertic layout edu nd dronolog servic core info area map info edu nd dronolog servic core remot area map remot servic edu nd dronolog servic core util dronolog servic except edu nd dronolog ui vaadin areamap window unsav chang confirm chang type edu nd dronolog ui vaadin connector base servic provid edu nd dronolog ui vaadin start ui info panel custom compon serial version uid vertic layout map layout vertic layout map creation compon map creation vertic layout panel layout vertic layout control compon control compon panel panel panel map array combo box combo box combo box info panel control compon control control compon control map creation map creation compon control panel layout add compon map creation combo box map layout panel set content panel layout panel add style panel add style set composit root panel base servic provid provid ui get provid refresh map refresh search bar combo box set item map combo box set size combo box add valu chang listen event combo box get valu area map remot servic servic servic area map remot servic provid get remot manag get servic area map remot servic area map info map array servic get item collect sort map area map compar area map info map map equal map get control get info panel unhighlight info box control get info panel highlight info box control get info panel get map index map control compon get main layout set map compon control get main layout get map compon control compon get main layout get map compon get meta info show info select map map control compon get main layout get map compon area map map control compon get main layout get map compon set map center remot except dronolog servic except e ui set connect e print stack trace combo box set valu map layout add layout click listen e control get main layout get map compon get map util get side edit control get main layout get map compon get map util get prioriti edit control get main layout get unsav chang confirm show window get highlight info box get area map info get chang type switchmap e compon child compon e get child compon child compon child compon get class equal info box control get main layout switch map info box child compon refresh map info box highlight box get highlight info box highlight id highlight box highlight box get id map layout remov compon collect area map info map get map dronolog panel set caption map size area map info info map info box map box add map info highlight id equal map box get id get control get main layout switch map map box refresh search bar map clear collect area map info map get map dronolog area map info map map map add map get combo box set item map collect area map info get map dronolog area map remot servic servic base servic provid provid ui get provid servic area map remot servic provid get remot manag get servic area map remot servic area map info map array servic get item collect sort map area map compar map remot except dronolog servic except e ui set connect e print stack trace area map info get area map info index info box map layout get compon index get area map info get map index area map info info map layout get compon count info equal info box map layout get compon get area map info info box get map info box area map info info map layout get compon count info equal info box map layout get compon get area map info info box map layout get compon info box get map info box id map layout get compon count id equal info box map layout get compon get area map info get id info box map layout get compon info box add map area map info area map info info box map box info box area map info map layout add compon map box map box unhighlight info box map layout get compon count map layout get compon remov style highlight info box index map layout get compon index add style info box get highlight info box map layout get compon count map layout get compon get style contain info box map layout get compon vertic layout get map map layout control compon get control control compon button get new map button creation compon map creation get new map button remov new map window map creation remov new map window side panel show exist map andrew slavin contain map contain new map submap button contain map creation map layout search bar exist map highlight rout chosen map put rout get load search bar display map map reset search bar click listen map select edit bring unsav chang box map edit mode just switch map ensur map updat remov read map iter map get field creat infobox preserv previou rout select ensur rout search bar updat remov read put rout get load search bar fetch map inform dronolog get area map info base map index get map index base area map info get map info box base area map info get map info box base area map info id add map infobox base paramet get map layout get control compon pass constructor get button use map creation window remov current window remov map creation window
GoalUpdateMessage.java,edu nd dronolog core vehicl manageddroneintern messag edu nd dronolog core goal abstract goal goal updat messag abstract messag abstract goal goal goal updat messag abstract goal goal goal goal
TakeOffMessage.java,edu nd dronolog core vehicl manageddroneintern messag take messag abstract messag
TakeoffCommand.java,edu nd dronolog core vehicl command takeoff command abstract drone command drone command serial version uid takeoff command drone id altitud drone id command id takeoffcommand data attributealtitud altitud command sent gc take given alitud br altitud specifi meter michael vierhaus
CollisionAvoidanceCheckTask.java,edu nd dronolog core collisionavoid edu nd dronolog core fleet drone fleet manag edu nd dronolog core vehicl manag drone net mv log logger net mv log logger provid java util java util concurr array block queue java util concurr time unit java util stream collector java util stream collector collis avoid check task timer task logger logger logger provid get logger collis avoid check task collis avoid avoid strategi drone collector drone collector hash map drone snapshot tmp hash map collis avoid check task collis avoid avoid strategi avoid strategi avoid strategi drone collector drone collector overrid manag drone get manag drone drone fleet manag get instanc get regist drone overrid run logger debug manag drone drone drone collector get manag drone stream filter uav uav start collect collector drone size array block queue drone snapshot option return queue array block queue drone size array drone snapshot input array tmp clear manag drone manag drone drone manag drone get messeng get snapshot return queue manag drone manag drone drone drone snapshot option snapshot option return queue take drone snapshot snapshot snapshot option snapshot object non null snapshot input add snapshot tmp snapshot get snapshot logger debug snapshot option drone except e logger error e logger debug input size avoid strategi avoid input manag drone manag drone drone tmp contain key manag drone get drone manag drone get messeng updat guidanc tmp get manag drone get drone get commandsreturn collect manag droneempti return uav get flight mode state air uav get flight mode state fli
AbstractItemPersistenceProvider.java,edu nd dronolog servic core persist java io file java io file input stream java io file except java io file output stream java io io except java io input stream java io output stream java net url edu nd dronolog util null util net mv log logger net mv log logger provid abstract item persist provid item persist manag item persistor logger logger logger provid get logger abstract item persist provid abstract item persist provid init persistor abstract item persist provid type init persistor type init persistor init persistor type abstract item persist provid get instanc item load item url resourc persist except null util check null resourc load item resourc open stream io except e persist except e item load item path persist except null util check null path file f file path load item f item load item file file persist except file input stream fin fin file input stream file file except e persist except e load item fin item load item input stream content persist except null util check null content item model model persistor open content except e persist except e content content close io except e logger error e model save item item model output stream persist except null util check null model success persistor save model success save item item item path persist except null util check null item path file file file path file output stream fout fout file output stream file success save item item fout success file except e persist except e abstract base class item factori br provid method readsav item michael vierhaus interfac persist object persistor default constructor need implement subclass initi use persistor singleton instanc persistor read item repres resourc resourc item repres resourc except persist except read item store given path path item locat path except persist except read item repres content content item locat content except persist except model model object save ountput stream write object true save success persist except item item object save path path save object true save success persist except
FlightDirectorFactory.java,edu nd dronolog core flight edu nd dronolog core flight intern solo director edu nd dronolog core vehicl manag drone flight director factori flight director get flight director manag drone manag drone solo director manag drone
GeofenceRectangle.java,edu nd dronolog monitor simplecheck checker edu nd dronolog core coordin lla coordin geofenc rectangl lon start lon end lat start lat end geofenc rectangl lat start lat end lon start lon end lat start lat start lat end lat end lon start lon start lon end lon end geofenc rectangl lla coordin left lla coordin right left get latitud right get latitud left get longitud right get longitud insid lla coordin check lat check get latitud lon check get longitud lat lat start lat lat end lon lon start lon lon end
CoverageTest.java,edu nd dronolog servic extens areamap output org junit test coverag test aperaturewidth aperatureheight aperaturewidth overlapfactor test test calcul rout coverag map river river mapper new map river rout primit rout river mapper gener rout primit metric runner metric runner new metric runnerrout river mapper get total river segment river mapper get bank aperaturewidth aperatureheight metric runner drone setup metric statist statist metric runner run metric system printlnstatist get alloc coverag assert truestatist get alloc coverag
IDroneMonitoringRemoteService.java,edu nd dronolog monitor servic java rmi remot except edu nd dronolog core monitor artifact identifi edu nd dronolog monitor remot monitor messag handler edu nd dronolog servic core remot remot servic drone monitor remot servic remot servic regist monitor messag handler remot monitor messag handler handler remot except regist monitor messag handler remot monitor messag handler handler artifact identifi identifi remot except set monitor frequenc uavid frequenc remot except michael vierhaus
AMMainLayout.java,edu nd dronolog ui vaadin areamap java rmi remot except java util collect java util link com vaadin ui css layout com vaadin ui custom compon edu nd dronolog core vehicl iuav proxi edu nd dronolog servic core areamap edg lla edu nd dronolog servic core areamap gener map area edu nd dronolog servic core info area map info edu nd dronolog servic core remot area map remot servic edu nd dronolog servic core util dronolog servic except edu nd dronolog ui vaadin areamap window delet map confirm edu nd dronolog ui vaadin areamap window unsav chang confirm edu nd dronolog ui vaadin start ui edu nd dronolog ui vaadin util wait window edu nd dronolog ui vaadin util waypoint replac main layout custom compon serial version uid control compon control control compon map compon map compon delet map confirm delet map confirm unsav chang confirm unsav chang confirm wait window wait window wait window delet map waypoint replac main layout add style css layout content css layout content set size map compon map compon delet map confirm delet map confirm unsav chang confirm unsav chang confirm content add compon control map compon set composit root content delet map confirm get delet map confirm delet map confirm unsav chang confirm get unsav chang confirm unsav chang confirm wait window get wait window wait window switch map info box switch info box control get info panel unhighlight info box control get info panel highlight info box control get info panel get map index switch info box get area map info map compon area map switch info box get area map info gener rout map collect iuav proxi drone send area map remot servic servic area map remot servic ui get provid get remot manag get servic area map remot servic area map info info map compon get meta info get map info map compon get map util get upstream link edg lla origin info get coordin link edg lla swap link origin size swap add origin get info remov coordin origin get swap size info add coordin swap get link edg lla origin info get coordin link edg lla swap link origin size swap add origin get info remov coordin origin get swap size info add coordin swap get gener map area gener servic gener area map info drone send servic execut area map gener remot except dronolog servic except e e print stack trace control compon get control control map compon get map compon map compon set map compon map compon map compon map compon map compon get delet map delet map set delet map delet map delet map delet map main layout area map ui andrew slavin display map click map click default background color display map map run algorithm rout click metainfo send stuff dronolog upstream opposit way drawn flip point get control compon hold info panel main layout get current display map set map compon
UAVEquipmentTypeRegistrationPersistenceProvider.java,edu nd dronolog servic core persist edu nd dronolog servic core item iuav equip type registr edu nd dronolog servic core item iuav registr edu nd dronolog servic core persist intern uav equip type registr x stream persistor uav equip type registr persist provid abstract item persist provid iuav equip type registr uav equip type registr persist provid overrid init persistor persistor uav equip type registr x stream persistor overrid init persistor type init persistor uav equip type registr persist provid get instanc uav equip type registr persist provid provid implement iuav registr br detail see abstract item persist provid michael vierhaus
SetGroundSpeedCommand.java,edu nd dronolog core vehicl command set ground speed command abstract drone command drone command serial version uid set ground speed command uavid speed uavid command id setgroundspeedcommand data attributespe speed command sent gc set groundspe uav br ground speed specifi ms michael vierhaus
MessageMarshaller.java,edu nd dronolog core monitor java io serializ edu nd dronolog core flight flight plan edu nd dronolog core monitor messag uav monitor messag edu nd dronolog core monitor messag uav monitor messag messag type edu nd dronolog core vehicl drone flight state manag flight mode edu nd dronolog core vehicl command drone command messag marshal state wrapper serializ serial version uid oldstat newstat uavid state wrapper uavid flight mode old state flight mode new state uavid uavid oldstat old state string newstat new state string monitor messag creat drone id flight mode old state flight mode new state uav monitor messag messag type statechang drone id state wrapper drone id old state new state monitor messag creat plan activ flight plan plan uav monitor messag messag type planactiv plan get design drone id plan monitor messag creat plan complet flight plan plan uav monitor messag messag type plancomplet plan get design drone id plan monitor messag creat messag drone command cmd uav monitor messag messag type command cmd get uav id cmd monitor messag creat messag messag type type uavid serializ data uav monitor messag type uavid data monitor messag creat messag messag type type uavid creat messag type uavid return new uav state chang messagedron id old state string new state string return new uav plan chang messageplan get design drone id plan get flight id plan get start time plan get end time return new uav plan chang messageplan get design drone id plan get flight id plan get start time plan get end time
SourcePoints.java,edu nd dronolog servic extens areamap intern java awt geom point d java util array java util collect java util sourc point point d sourc point weight sourc point sourc point weight sourc point array weight weight point d get sourc point collect unmodifi sourc point point d get sourc point index sourc point get index set sourc point point d point sourc point point set sourc point index point d point sourc point set index point add sourc point point d point sourc point add point size sourc point size get weight weight
UAVTypeRegistrationService.java,edu nd dronolog servic instanc registr type edu nd dronolog servic core base abstract file transmit server servic edu nd dronolog servic core info uav type registr info uav type registr servic abstract file transmit server servic iuav type registr servic instanc uav type registr info uav type registr servic instanc uav type registr servic uav type registr servic get instanc instanc uav type registr servic instanc instanc uav type registr servic instanc overrid iuav type registr servic instanc init servic instanc uav type registr servic instanc singleton configur servic instanc
StrategyFactory.java,edu nd dronolog servic extens areamap select edu nd dronolog servic extens areamap select random random rout selector strategi factori rout select strategi get select strategi random rout selector
RemoteRMIRemoteObject.java,edu nd dronolog servic remot rmi java rmi remot except java util edu nd dronolog servic core api servic info edu nd dronolog servic core remot remot manag edu nd dronolog servic core remot remot servic listen edu nd dronolog servic core remot remot servic edu nd dronolog servic core remot remot info edu nd dronolog servic core util dronolog servic except edu nd dronolog servic remot remot manag net mv log logger net mv log logger provid remot rmi remot object abstract rmi remot object remot manag serial version uid logger logger logger provid get logger remot rmi remot object defaultport regbind remot manag instanc remot rmi remot object port remot except port remot rmi remot object remot except defaultport overrid initi remot except initi overrid object get servic servic remot except dronolog servic except remot manag get instanc get servic servic overrid add servic listen remot servic listen process listen remot except remot manag get instanc add servic listen process listen overrid remov servic listen remot servic listen process listen remot except remot manag get instanc remov servic listen process listen overrid servic info get servic remot except dronolog servic except remot manag get instanc get servic overrid servic info get core servic remot except dronolog servic except remot manag get instanc get core servic overrid servic info get servic remot except dronolog servic except remot manag get instanc get servic overrid servic info get file servic remot except dronolog servic except remot manag get instanc get file servic overrid regist remot info r info remot except remot manag get instanc regist r info overrid unregist remot info r info remot except remot manag get instanc unregist r info overrid tear remot except dronolog servic except tear registri unbind regbind logger info regbind port except e dronolog servic except e get messag remot manag get instanc port instanc remot rmi remot object port instanc remot rmi remot object instanc remot rmi remot object port remot except e logger error e instanc overrid contribut servic servic remot servic servic instanc remot except dronolog servic except remot manag get instanc contribut servic servic servic instanc registri rebind regbind registri servic remot facad get instanc logger info bind regbind establish port port
FlightManagerServiceInstance.java,edu nd dronolog servic instanc flightmanag java util collect java util edu nd dronolog core except drone except edu nd dronolog core except flight zone except edu nd dronolog core flightzon flight zone manag edu nd dronolog core util waypoint edu nd dronolog servic core base abstract servic instanc edu nd dronolog servic core info flight info edu nd dronolog servic core info flight plan info edu nd dronolog servic core util dronolog servic except edu nd dronolog servic core util servic id flight manag servic instanc abstract servic instanc flight manag servic instanc flight zone manag flight manag flight manag servic instanc servic id serviceflightmanag overrid get servic class flight manag servic overrid get order overrid get properti path overrid start servic except flight manag flight zone manag overrid stop servic except overrid flight info get flight detail overrid plan flight uavid plan waypoint waypoint except flight manag plan flight uavid plan waypoint overrid plan flight plan waypoint waypoint except flight manag plan flight plan waypoint overrid return home uavid except flight manag return home uavid overrid paus flight uavid except flight manag paus flight uavid overrid flight info get flight info uav id dronolog servic except flight info creator creat info uav id overrid collect flight plan info get current flight flight info creator get currenct flight overrid cancel pend flight uavid except flight manag cancel pend flight uavid overrid takeoff uavid altitud dronolog servic except flight manag takeoff uavid altitud drone except flight zone except e dronolog servic except e get messag overrid emerg stop uavid dronolog servic except flight manag emerg stop uavid drone except e dronolog servic except e get messag todo autogener method stub todo autogener method stub todo autogener method stub return remot info factori creat flight infoflight manag get flight
CommandExecutorFactory.java,edu nd dronolog core vehicl manageddroneintern edu nd dronolog core collisionavoid guidancecommand command edu nd dronolog core collisionavoid guidancecommand ned command edu nd dronolog core collisionavoid guidancecommand stop command edu nd dronolog core collisionavoid guidancecommand waypoint command edu nd dronolog core vehicl drone edu nd dronolog core vehicl manag drone command executor factori drone drone command executor factori drone drone drone drone command executor make executor command cmd cmd waypoint command waypoint executor drone waypoint command cmd cmd stop command stop executor drone stop command cmd cmd ned command ned executor drone ned command cmd illeg argument except manag drone creat instanc factori construct factori take collis avoid command make executor special configur carryout command creat factori drone drone executor act
AbstractGoal.java,edu nd dronolog core goal java util observ java util observ abstract goal observ observ goal state pend activ complet cancel goal state state goal state pend goal state get state state set state goal state new state state new state set chang notifi observ goal snapshot build snapshot set pend set state goal state pend set activ set state goal state activ set complet set state goal state complet set cancel set state goal state cancel
StateMessageTypeAdapter.java,edu nd dronolog gstation connector messag java lang reflect type java util hash map java util map com googl gson json deseri context com googl gson json deseri com googl gson json element com googl gson json object com googl gson json pars except com googl gson json primit edu nd dronolog core coordin lla coordin edu nd dronolog gstation connector messag uav state messag batteri statu edu nd dronolog gstation connector messag uav state messag drone mode edu nd dronolog gstation connector messag uav state messag drone statu org apach common math geometri euclidean threed vector d net mv log logger net mv log logger provid state messag type adapt json deseri map logger logger logger provid get logger state messag type adapt overrid map deseri json element element type map type json deseri context arg json pars except map object data map hash map json object map object element get json object lla coordin locat deseri lla coordin map object uav state messag locat data map uav state messag locat locat vector d attitud deseri vector d map object uav state messag attitud data map uav state messag attitud attitud vector d veloc deseri vector d map object uav state messag veloc data map uav state messag veloc veloc statu string map object get uav state messag statu get string mode string map object get uav state messag mode get string data map uav state messag statu drone statu valu statu string data map uav state messag mode drone mode valu mode string arm valu map object get uav state messag arm get boolean data map uav state messag arm valu arm valu armabl valu map object get uav state messag armabl get boolean data map uav state messag armabl valu armabl valu groundspe map object get uav state messag groundspe get doubl data map uav state messag groundspe valu groundspe batteri statu batteri statu deseri batteri statu map object uav state messag batterystatu data map uav state messag batterystatu batteri statu data map batteri statu deseri batteri statu json object map object itemnam json element locat elem map object get itemnam json object loc object locat elem get json object bcurrent loc object json primit level loc object get json primit bcurrent level get doubl class cast except e logger error except e logger error e blevel loc object json primit level loc object get json primit blevel level get doubl class cast except e logger error except e logger error e bvoltag loc object json primit volt loc object get json primit bvoltag volt get doubl class cast except e logger error except e logger error e batteri statu bcurrent bvoltag blevel lla coordin deseri lla coordin json object map object itemnam json element locat elem map object get itemnam json object loc object locat elem get json object json primit latitud loc object get json primit json primit longitud loc object get json primit json primit altitud loc object get json primit lla coordin latitud get doubl longitud get doubl altitud get doubl vector d deseri vector d json object map object itemnam json element locat elem map object get itemnam json object loc object locat elem get json object json primit x loc object get json primit json primit y loc object get json primit json primit z loc object get json primit vector d x get doubl y get doubl z get doubl todo autogener method stub
PhysicalDroneTest.java,edu nd dronolog groundstat connectorpackag test case import java util calendar import org junit test import edu nd dronolog core except flight zone except import edu nd dronolog core util coordin import edu nd dronolog core vehicl drone import model drone groundstat python base import model drone runtim physic drone public class physic drone test test public void test throw flight zone except interrupt except python base base station new python base drone set drone drone drone fleetfacotri testdron base station long alttoler long initlat drone get latitud long initlon drone get longitud long initalt drone get altitud system printlninitlat system printlninitlon system printlninitalt assertinitaltalttoler long destlat initlat long destlon initlon int destalt test takeoffdronealttolerancedestalt test landdron thread sleep figur land takeoff doesnt work test takeoffdronealttolerancedestalt test fli todron destlat destlon destalt test fli todron initlat initlon destalt test landdronealttoler privat void test takeoff drone drone long alttoler long timeout int destalt throw flight zone except interrupt except drone take offdestalt long inittim calendar get instanc get time milli long inittim system current time milli long currenttim inittim boolean stilltakingoff true whilecurrenttimeinittimetimeout stilltakingoff thread sleep ifdron get altitudedestaltalttoler stilltakingoff fals currenttim calendar get instanc get time milli assertstilltakingoff privat void test land drone drone long alttoler long timeout throw flight zone except interrupt except drone land long inittim calendar get instanc get time milli long currenttim inittim boolean stillland true whilecurrenttimeinittimetimeout stillland thread sleep ifdron get altitudealttoler stillland fals currenttim calendar get instanc get time milli assertstillland privat void test fli drone drone long timeout long lat long lon long alt throw flight zone except interrupt except drone fli tonew coordinatelat lon long inittim calendar get instanc get time milli long currenttim inittim boolean stillfli true whilecurrenttimeinittimetimeout stillfli thread sleep ifdron destin reach stillfli fals currenttim calendar get instanc get time milli assertstillfli
CollisionAvoidanceBackend.java,edu nd dronolog core collisionavoid edu nd dronolog core collisionavoid backendmessag edu nd dronolog core coordin lla coordin edu nd dronolog core vehicl manag drone net mv log logger net mv log logger provid org apach common math geometri euclidean threed vector d java util java util concurr array block queue java util concurr time unit java util stream collector collis avoid backend runnabl logger logger logger provid get logger collis avoid backend fifomailbox maxuav uavreportspersecond mailboxbufferfactor mailboxcapac maxuav uavreportspersecond mailboxbufferfactor array block queue abstract messag mailbox array block queue mailboxcapac fifomailbox collis avoid avoid strategi collis avoid messeng messeng map physic drone updat messag drone state hash map map manag drone updat messag drone control hash map run collis avoid backend collis avoid avoid strategi avoid strategi avoid strategi messeng collis avoid messeng mailbox collis avoid messeng get messeng messeng stop run run timeout count run abstract messag messag mailbox poll time unit millisecond messag timeout count timeout count timeout count logger warn timeout count timeout count messag physic drone updat messag updat physic drone physic drone updat messag messag messag manag drone updat messag updat manag drone manag drone updat messag messag messag checker task messag run avoid messag stop messag stop logger warn messag interrupt except e logger warn logger trace e updat physic drone physic drone updat messag msg drone state msg msg updat manag drone manag drone updat messag msg drone control msg msg run avoid array drone snapshot drone snapshot make drone snapshot avoid strategi avoid drone snapshot updat manag drone guidanc drone snapshot array drone snapshot make drone snapshot array drone snapshot snapshot array drone state size drone name drone state key set stream filter drone drone state contain key drone drone control contain key drone collect collector drone drone name physic drone updat messag drone state drone state get drone manag drone updat messag drone control drone control get drone drone snapshot intern snapshot drone snapshot intern drone drone state posit drone state veloc drone state attitud snapshot get command add drone control command queue snapshot set state drone control state snapshot set goal drone control goal snapshot add snapshot snapshot updat manag drone guidanc array drone snapshot snapshot drone snapshot snapshot snapshot drone control get snapshot get manag drone get messeng updat guidanc snapshot get command collis avoid backend respons run collis avoid observ regist manag drone physic drone observ pass state case manag drone state set activ goal command queue physic drone drone sens state posit veloc data combin creat drone snapshot collis avoid avoid call detail changeh idea collis avoid backend creat actor inspir object doe work respons messag come mailbox collis avoid backend thing collis avoid avoid dispers guidanc manag drone class expect standalon timer task send messag period li updat messag manag drone messag includ snapshot activ goal queue command current execut messag type come set activ goal chang queue command chang happen goal command complet exampl updat messag physic drone messag contain data sens drone posit veloc messag type come new data receiv drone li stop command messag come program shut messag caus thread grace stop li collis avoid messeng object return take care convert method call messag deliv collis avoid backend mailbox function offer class access collis avoid messeng collis avoid messeng todo get valu maxuav configur file todo get valu uavreportspersecond configur file
MetricsRunner.java,edu nd dronolog servic extens areamap metric java awt geom path d java awt geom point d java util array java util com thoughtwork xstream io path path edu nd dronolog servic core areamap metric statist edu nd dronolog servic extens areamap intern river bank edu nd dronolog servic extens areamap model rout primit edu nd dronolog servic extens areamap util util metric runner drone drone rout primit rout path d total river segment river bank bank aperaturewidth aperatureheight metric runner rout primit rout path d river segment river bank bank aw ah uav drone array uav drone add drone rout rout total river segment river segment bank bank aperaturewidth aw aperatureheight ah drone setup counter drone drone drone drone rout assign rout assign drone rout assign rout assign add rout get counter counter drone set drone rout assign rout assign drone get set drone start point point d drone get set drone home locat point d drone get set drone start point point d drone get set drone home locat point d drone get set drone start point point d drone get set drone home locat point d drone get set drone start point point d drone get set drone home locat point d set drone assign drone drone drone drone metric statist run metric equal task metric util equal task drone alloc coverag metric util calcul rout coverag drone total river segment bank aperaturewidth aperatureheight downstream ratio metric util calcul downstream ratio drone batteri fail drone drone drone metric util batteri failur drone batteri fail drone drone drone metric util rout assign outsid river drone get drone rout assign total river segment aperatureheight system println collis metric util collis check drone total distanc metric util total alloc distanc drone drone distanc metric util calcul drone distanc drone prioriti coverag metric util calcul alloc prioriti coverag drone metric statist equal task alloc coverag downstream ratio batteri fail collis total distanc drone distanc prioriti coveragedron setup
SendToSubscriberCallable.java,edu nd dronolog monitor java util concurr callabl edu nd dronolog core monitor monitor messag edu nd dronolog monitor servic drone monitor servic net mv log logger net mv log logger provid send subscrib callabl callabl logger logger logger provid get logger send subscrib callabl remot monitor messag handler handler monitor messag messag send subscrib callabl remot monitor messag handler handler monitor messag messag handler handler messag messag overrid object call except handler notifi monitor messag messag java rmi remot except e logger error e get messag drone monitor servic get instanc unsubscrib handler handler throwabl t t print stack trace
RiverBank.java,edu nd dronolog servic extens areamap intern java awt geom point d java util collect java util java util vector river bank point d river bank river bank river bank vector point d add point d bank node river bank add bank node add entri point d bank node river bank add entri bank node revers collect revers river bank point d get collect unmodifi river bank point d get entri river bank get entri size river bank size
